ID,city,NO,VMDPP,VMKMT,VMOTHER,VCDPP,VCKMT,VCOTHER,VP
E1535,E,1535,319,507,12,170,363,242,1
E1536,E,1536,404,587,16,285,470,179,1
E1537,E,1537,293,634,7,213,514,153,1
E1538,E,1538,668,655,17,461,464,347,1
E1539,E,1539,380,571,6,290,446,151,1
E1540,E,1540,369,513,6,288,346,169,1
E1541,E,1541,466,491,10,347,347,208,1
E1542,E,1542,403,543,13,310,410,167,1
E1543,E,1543,458,583,10,379,409,208,1
E1544,E,1544,398,558,6,329,377,202,1
E1545,E,1545,502,563,14,413,411,183,0
E1546,E,1546,524,798,15,442,588,213,1
E1547,E,1547,467,752,19,378,610,168,1
E1548,E,1548,371,585,11,272,461,143,1
E1549,E,1549,382,581,14,301,475,125,1
E1550,E,1550,519,400,6,414,286,180,1
E1551,E,1551,459,548,14,374,386,198,1
E1552,E,1552,471,470,15,410,333,170,1
E1553,E,1553,497,430,11,470,296,112,1
E1554,E,1554,333,391,10,282,287,114,1
E1555,E,1555,356,461,14,326,337,115,1
E1556,E,1556,520,525,20,427,363,199,1
E1557,E,1557,475,589,12,425,425,175,1
E1558,E,1558,415,759,18,348,548,188,1
E1559,E,1559,396,779,9,306,596,190,1
E1560,E,1560,376,423,14,317,317,114,1
E1561,E,1561,355,425,14,312,315,123,1
E1562,E,1562,438,418,15,342,310,174,1
E1563,E,1563,466,576,18,465,406,120,1
E1564,E,1564,382,671,16,339,521,138,1
E1565,E,1565,406,696,20,374,475,193,1
E1566,E,1566,501,547,14,431,395,167,1
E1567,E,1567,547,543,11,452,366,200,1
E1568,E,1568,488,542,10,440,386,164,1
E1569,E,1569,493,506,17,434,344,195,1
E1570,E,1570,550,563,12,451,386,208,1
E1571,E,1571,414,519,14,366,323,184,0
E1572,E,1572,503,479,21,423,359,153,1
E1573,E,1573,471,491,14,399,343,177,1
E1574,E,1574,448,594,13,380,428,188,1
E1575,E,1575,472,576,12,356,410,198,1
E1576,E,1576,405,436,4,334,329,130,1
E1577,E,1577,404,339,8,358,239,116,1
E1578,E,1578,349,334,9,283,231,133,1
E1579,E,1579,395,270,5,342,158,142,1
E1580,E,1580,454,398,19,423,277,133,1
E1581,E,1581,462,338,12,389,220,167,1
E1582,E,1582,409,554,16,342,396,165,1
E1583,E,1583,424,388,15,389,246,150,1
E1584,E,1584,328,347,18,301,239,102,1
E1585,E,1585,454,453,13,409,330,140,1
E1586,E,1586,598,499,9,444,367,243,1
E1587,E,1587,570,592,13,476,438,192,1
E1588,E,1588,520,406,12,411,274,200,0
E1589,E,1589,584,412,22,461,285,222,1
E1590,E,1590,440,444,8,405,299,161,1
E1591,E,1591,497,469,14,430,306,182,1
E1592,E,1592,525,448,7,456,297,159,1
E1593,E,1593,447,371,11,385,232,152,1
E1594,E,1594,440,516,15,366,365,169,1
E1595,E,1595,399,467,13,340,323,155,1
E1596,E,1596,439,377,14,386,255,149,1
E1597,E,1597,481,401,6,416,262,142,1
E1598,E,1598,405,537,16,336,392,151,1
E1599,E,1599,509,465,19,444,341,140,1
E1600,E,1600,411,648,15,380,445,146,0
E1601,E,1601,477,502,13,420,297,164,1
E1602,E,1602,547,520,17,519,337,157,1
E1603,E,1603,376,469,12,212,313,294,1
E1604,E,1604,511,399,16,221,211,463,0
E1605,E,1605,448,624,28,277,466,251,1
E1606,E,1606,431,672,22,283,471,295,1
E1607,E,1607,301,556,15,170,433,214,1
E1608,E,1608,391,559,20,235,436,240,1
E1609,E,1609,565,644,22,312,511,343,1
E1610,E,1610,532,495,13,355,360,277,1
E1611,E,1611,491,550,14,316,406,274,1
E1612,E,1612,475,473,14,301,263,367,1
E1613,E,1613,391,487,16,290,301,254,1
E1614,E,1614,647,701,19,454,490,353,1
E1615,E,1615,475,402,11,312,268,274,1
E1616,E,1616,361,422,12,255,248,247,0
E1617,E,1617,422,493,10,262,337,243,1
E1618,E,1618,449,399,9,252,271,279,1
E1619,E,1619,499,501,23,294,324,345,0
E1620,E,1620,444,518,18,279,352,303,1
E1621,E,1621,464,532,17,292,341,316,1
E1622,E,1622,456,553,20,264,395,309,0
E1623,E,1623,399,453,5,244,291,248,0
E1624,E,1624,454,473,9,293,340,248,1
E1625,E,1625,628,644,14,379,423,408,1
E1626,E,1626,667,568,17,408,390,381,1
E1627,E,1627,492,477,9,270,314,331,1
E1628,E,1628,529,546,9,313,378,326,1
E1629,E,1629,411,547,18,212,386,310,1
E1630,E,1630,367,523,11,220,428,214,1
E1631,E,1631,398,514,13,259,382,246,1
E1632,E,1632,437,508,5,290,312,279,1
E1633,E,1633,428,511,11,287,291,297,0
E1634,E,1634,406,614,9,282,414,275,0
E1635,E,1635,456,442,7,273,313,257,0
E1636,E,1636,410,548,20,245,397,274,1
E1637,E,1637,527,591,9,368,392,315,1
E1638,E,1638,526,625,13,309,381,399,1
E1639,E,1639,376,645,15,232,467,289,1
E1640,E,1640,357,570,16,201,430,266,1
E1641,E,1641,206,600,9,120,391,255,1
E1642,E,1642,277,558,12,147,367,275,1
E1643,E,1643,392,659,13,207,391,409,1
E1644,E,1644,343,640,14,168,363,425,1
E1645,E,1645,361,529,14,186,307,382,1
E1646,E,1646,543,552,8,284,369,401,1
E1647,E,1647,546,603,15,333,392,367,1
E1648,E,1648,603,612,11,361,463,346,1
E1649,E,1649,571,550,17,387,382,292,1
E1650,E,1650,534,537,17,315,409,285,1
E1651,E,1651,770,745,24,483,486,460,1
E1652,E,1652,607,552,11,372,441,325,1
E1653,E,1653,450,803,15,257,489,445,1
E1654,E,1654,445,443,4,315,291,232,1
E1655,E,1655,481,469,12,329,344,241,1
E1656,E,1656,462,431,10,290,284,262,1
E1657,E,1657,476,484,10,316,297,332,1
E1658,E,1658,455,482,8,306,307,264,1
E1659,E,1659,505,535,22,278,438,274,1
E1660,E,1660,473,563,13,281,416,297,1
E1661,E,1661,504,459,14,245,431,265,1
E1662,E,1662,453,489,8,273,432,203,1
E1663,E,1663,527,485,17,257,401,325,1
E1664,E,1664,497,436,11,314,319,252,1
E1665,E,1665,450,537,15,267,421,245,1
E1666,E,1666,406,498,8,272,330,256,1
E1667,E,1667,742,596,22,467,424,382,1
E1668,E,1668,321,522,10,252,381,177,1
E1669,E,1669,338,533,10,215,309,300,1
E1670,E,1670,631,649,15,422,473,336,1
E1671,E,1671,427,644,22,330,409,269,1
E1672,E,1672,516,522,16,332,356,316,1
E1673,E,1673,493,415,7,360,259,254,1
E1674,E,1674,549,534,13,366,327,363,1
E1675,E,1675,582,480,8,366,316,332,1
E1676,E,1676,494,536,16,310,334,358,1
E1677,E,1677,422,598,20,276,364,316,1
E1678,E,1678,501,603,13,304,402,347,1
E1679,E,1679,641,653,13,448,400,373,1
E1680,E,1680,563,623,13,365,398,377,1
E1681,E,1681,455,494,11,202,361,364,1
E1682,E,1682,536,560,6,282,426,355,1
E1683,E,1683,557,451,13,212,328,433,1
E1684,E,1684,494,546,12,193,356,466,1
E1685,E,1685,848,685,16,569,455,474,1
E1686,E,1686,639,465,11,346,330,408,1
E1687,E,1687,638,476,17,349,325,421,1
E1688,E,1688,510,370,14,234,338,297,1
E1689,E,1689,490,352,9,231,276,309,1
E1690,E,1690,636,477,4,329,334,417,1
E1691,E,1691,707,523,13,435,382,386,1
E1692,E,1692,310,204,4,206,232,75,1
E1693,E,1693,266,226,12,217,226,47,1
E1694,E,1694,424,458,5,312,474,91,1
E1695,E,1695,506,517,10,363,512,136,1
E1696,E,1696,146,155,9,88,182,42,1
E1697,E,1697,470,768,12,360,769,98,1
E1698,E,1698,438,409,14,298,411,143,1
E1699,E,1699,417,522,12,284,483,172,1
E1700,E,1700,452,472,15,295,414,216,1
E1701,E,1701,491,395,5,306,374,201,1
E1702,E,1702,386,402,16,228,413,154,1
E1703,E,1703,494,390,9,354,410,120,1
E1704,E,1704,462,387,11,345,398,110,1
E1705,E,1705,471,392,9,363,385,100,1
E1706,E,1706,489,481,11,393,459,116,1
E1707,E,1707,371,403,16,323,394,67,1
E1708,E,1708,401,329,9,248,385,95,1
E1709,E,1709,475,398,12,375,396,108,1
E1710,E,1710,554,504,12,445,477,134,1
E1711,E,1711,629,515,16,512,445,186,1
E1712,E,1712,537,366,10,438,348,118,1
E1713,E,1713,536,375,10,443,343,134,1
E1714,E,1714,565,404,14,488,369,121,1
E1715,E,1715,365,543,17,315,476,108,1
E1716,E,1716,416,368,10,319,382,93,1
E1717,E,1717,364,445,14,243,318,258,1
E1718,E,1718,359,447,12,265,296,249,1
E1719,E,1719,411,344,13,257,215,290,1
E1720,E,1720,431,545,11,304,335,344,1
E1721,E,1721,441,607,15,280,401,372,1
E1722,E,1722,451,459,14,295,276,343,1
E1723,E,1723,378,532,14,295,324,288,1
E1724,E,1724,510,571,24,390,408,293,1
E1725,E,1725,467,576,15,371,448,225,1
E1726,E,1726,451,603,9,326,557,258,1
E1727,E,1727,475,683,16,391,546,214,1
E1728,E,1728,463,540,9,352,428,223,1
E1729,E,1729,455,587,15,336,480,224,1
E1730,E,1730,430,335,7,396,318,44,1
E1731,E,1731,307,251,5,245,255,56,1
E1732,E,1732,337,319,11,208,394,68,1
E1733,E,1733,324,201,9,254,229,54,1
E1734,E,1734,481,518,18,346,570,89,1
E1735,E,1735,360,305,14,262,294,121,1
E1736,E,1736,392,338,10,239,437,71,1
E1737,E,1737,405,288,10,210,411,78,1
E1738,E,1738,425,338,11,228,486,55,1
E1739,E,1739,568,522,13,416,597,80,1
E1740,E,1740,383,419,8,297,408,94,1
E1741,E,1741,374,480,13,286,453,116,1
E1742,E,1742,241,364,10,190,346,75,1
E1743,E,1743,353,545,5,265,517,121,1
E1744,E,1744,342,466,11,265,457,87,1
E1745,E,1745,395,453,4,267,442,130,1
E1746,E,1746,347,506,5,256,486,105,1
E1747,E,1747,327,552,8,222,590,59,1
E1748,E,1748,295,603,18,241,576,80,1
E1749,E,1749,343,579,13,259,571,77,1
E1750,E,1750,310,548,17,248,531,80,1
E1751,E,1751,113,287,1,112,254,30,1
E1752,E,1752,333,433,4,248,384,118,1
E1753,E,1753,355,488,12,276,482,90,1
E1754,E,1754,355,415,16,285,421,70,1
E1755,E,1755,446,387,13,341,389,109,1
E1756,E,1756,383,403,17,311,397,91,1
E1757,E,1757,372,390,17,259,390,124,1
E1758,E,1758,420,339,10,385,278,104,1
E1759,E,1759,487,437,5,412,347,146,1
E1760,E,1760,290,223,6,190,230,97,0
E1761,E,1761,299,323,12,225,319,86,1
E1762,E,1762,300,273,3,249,191,127,1
E1763,E,1763,381,393,14,287,295,194,1
E1764,E,1764,552,399,12,478,414,57,1
E1765,E,1765,504,343,11,472,321,53,1
E1766,E,1766,447,410,15,381,420,55,1
E1767,E,1767,36,116,0,31,109,7,1
E1768,E,1768,204,632,10,165,621,43,1
E1769,E,1769,230,561,6,197,548,47,1
E1770,E,1770,246,719,13,224,691,55,1
E1771,E,1771,319,660,16,248,661,64,1
E1772,E,1772,235,753,11,154,695,128,1
E1773,E,1773,443,447,5,448,417,27,1
E1774,E,1774,489,534,14,489,501,38,1
E1775,E,1775,396,409,5,401,370,23,1
E1776,E,1776,348,352,2,364,319,20,1
E1777,E,1777,403,399,6,404,359,26,1
E1778,E,1778,472,412,11,486,349,50,1
E1779,E,1779,416,450,11,406,413,56,1
E1780,E,1780,440,429,7,428,396,44,1
E1781,E,1781,526,621,19,532,571,50,1
E1782,E,1782,379,505,11,400,449,39,1
E1783,E,1783,616,503,11,570,489,62,1
E1784,E,1784,448,578,10,445,536,45,1
E1785,E,1785,591,555,15,646,474,36,1
E1786,E,1786,329,341,8,281,366,25,1
E1787,E,1787,404,378,10,427,328,39,1
E1788,E,1788,486,452,10,528,362,54,1
E1789,E,1789,342,293,19,397,227,34,1
E1790,E,1790,369,387,10,412,321,27,1
E1791,E,1791,403,296,11,415,276,19,1
E1792,E,1792,360,299,9,380,243,28,1
E1793,E,1793,431,368,10,433,342,35,1
E1794,E,1794,471,333,9,490,265,52,1
E1795,E,1795,523,418,6,565,340,39,1
E1796,E,1796,762,535,15,761,505,40,1
E1797,E,1797,148,269,5,114,254,50,1
E1798,E,1798,398,348,2,353,355,38,1
E1799,E,1799,364,401,7,363,346,60,1
E1800,E,1800,214,421,9,208,400,21,1
E1801,E,1801,431,463,12,442,420,36,1
E1802,E,1802,438,433,13,424,424,37,1
E1803,E,1803,445,401,7,430,387,23,1
E1804,E,1804,451,425,11,497,358,30,1
E1805,E,1805,379,395,15,399,352,29,1
E1806,E,1806,356,309,4,389,259,24,1
E1807,E,1807,415,204,8,358,236,34,1
E1808,E,1808,389,308,12,351,331,26,1
E1809,E,1809,436,291,10,383,301,46,1
E1810,E,1810,332,240,7,334,201,35,1
E1811,E,1811,363,302,4,336,305,26,1
E1812,E,1812,308,192,9,298,178,28,1
E1813,E,1813,606,500,13,602,459,47,1
E1814,E,1814,534,506,17,529,484,45,1
E1815,E,1815,421,520,16,434,580,38,1
E1816,E,1816,405,347,7,411,311,34,1
E1817,E,1817,478,419,12,458,390,55,1
E1818,E,1818,433,390,15,455,339,39,0
E1819,E,1819,372,364,10,361,353,27,0
E1820,E,1820,460,450,7,452,409,54,0
E1821,E,1821,405,355,6,383,322,60,1
E1822,E,1822,518,268,17,458,293,42,0
E1823,E,1823,501,334,13,445,363,41,0
